凸轮转角,凸轮x,凸轮y
0.0,0.0,360.0
0.6100000000000001,-3.856353983579325,359.97946253596
1.2200000000000002,-7.759545741327506,359.9173250628597
1.83,-11.708858409592121,359.81283454588254
2.4400000000000004,-15.703389508766396,359.6652887127185
3.0500000000000003,-19.742053969833876,359.4740412443929
3.6600000000000006,-23.823587820056815,359.238506215563
4.2700000000000005,-27.94655250297255,358.9581617826528
4.880000000000001,-32.10933981139995,358.63255312793507
5.49,-36.3101774153508,358.26129467678936
6.1,-40.54713496937604,357.8440716137943
6.71,-44.81813078577463,357.38064073099673
7.319999999999999,-49.12093906111683,356.87083064858575
7.929999999999999,-53.45319764358716,356.3145414542254
8.54,-57.81241632769065,355.71174381241167
9.149999999999999,-62.195985660891225,355.06247759938066
9.760000000000002,-66.60118624381471,354.3668501222248
10.370000000000001,-71.02519850184837,353.62503398296656
10.980000000000002,-75.46511290144451,352.8372646493302
11.590000000000002,-79.91794057936156,352.00383779382724
12.200000000000003,-84.3806243476592,351.12510646153794
12.810000000000002,-88.85005003172373,350.2014781246133
13.420000000000003,-93.32305809317121,349.2334116780987
14.030000000000003,-97.79645548438762,348.2214144272383
14.640000000000006,-102.26702767693605,347.16603911103886
15.250000000000004,-106.73155080228378,346.06788100066683
15.860000000000005,-111.18723211629974,344.9274839849019
16.470000000000006,-115.63300017432985,343.74505438244023
17.080000000000005,-120.0682148334814,342.52071507133337
17.690000000000005,-124.49223807746472,341.2545938967595
18.300000000000004,-128.90443422451904,339.94682362822704
18.910000000000007,-133.30417013137708,338.5975419197424
19.520000000000007,-137.69081539287993,337.2068912730142
20.130000000000006,-142.0637425368783,335.7750190037508
20.740000000000013,-146.42232721408283,334.30207721110185
21.350000000000012,-150.7659483825557,332.7882227502794
21.96000000000001,-155.09398848656616,331.2336172083769
22.57000000000001,-159.4058336295645,329.6384268834023
23.180000000000014,-163.70087374106305,328.00282276651507
23.790000000000013,-167.97850273724748,326.32698052745786
24.400000000000013,-172.23811867517594,324.61108050314635
25.010000000000012,-176.47912390046082,322.85530768938
25.620000000000015,-180.7009251883622,321.0598517356149
26.230000000000015,-184.90293387825938,319.2249069427311
26.840000000000014,-189.08456600150146,317.35067226371234
27.450000000000014,-193.24524240267297,315.4373513071447
28.060000000000016,-197.38438885434385,313.4851523434254
28.670000000000016,-201.50143616540808,311.4942883135646
29.280000000000015,-205.59582028314364,309.4649768404488
29.890000000000015,-209.66698238915916,307.3974402424211
30.500000000000018,-213.71436898941883,305.29190554902743
31.110000000000017,-217.73743199856548,303.1486045187604
31.720000000000017,-221.73562881878354,300.96777365862783
32.33000000000002,-225.70842241346782,298.749654245357
32.94000000000002,-229.6552813759834,296.4944923480431
33.55000000000002,-233.57567999381683,294.2025388520316
34.16000000000002,-237.46909830843828,291.87404948382556
34.77000000000002,-241.3350221712019,289.50928483679195
35.38000000000002,-245.17294329562532,287.10851039743966
35.990000000000016,-248.98235930639265,284.6719965720283
36.60000000000002,-252.76277378543455,282.2000187132682
37.21000000000002,-256.513696315436,279.69285714685486
37.82000000000002,-260.2346425211262,277.15079719758864
38.43000000000002,-263.9251341086999,274.5741292148117
39.04000000000002,-267.584698903715,271.96314859690204
39.65000000000002,-271.21287088780196,269.31815581455044
40.26000000000002,-274.809190234515,266.63945643255147
40.87000000000002,-278.3732033446384,263.9273611298305
41.480000000000025,-281.9044628812487,261.1821857174316
42.090000000000025,-285.4025278048218,258.40425115418793
42.700000000000024,-288.8669634086481,255.59388355979488
43.31000000000003,-292.2973413548102,252.75141422501096
43.92000000000003,-295.6932397109467,249.8771796187072
44.53000000000003,-299.05424298801194,246.97152139149247
45.14000000000003,-302.37994217921226,244.0347863756409
45.75000000000003,-305.66993480028106,241.06732658105634
46.360000000000035,-308.9238249312233,238.0694991870076
46.970000000000034,-312.14122325963996,235.0416665293789
47.580000000000034,-315.3217471257135,231.9841960831816
48.19000000000003,-318.46502056890887,228.897460440085
48.80000000000003,-321.57067437641894,225.78183728072946
49.41000000000003,-324.63834613335314,222.63770934159342
50.02000000000003,-327.66768027464315,219.46546437619827
50.63000000000003,-330.65832813861243,216.26549511044692
51.24000000000004,-333.6099480221259,213.03819919189658
51.85000000000004,-336.52220523721314,209.78397913279085
52.460000000000036,-339.39477216903254,206.50324224667878
53.070000000000036,-342.22732833501266,203.19640057847064
53.680000000000035,-345.01956044499,199.8638708277918
54.290000000000035,-347.77116246213313,196.50607426551554
54.900000000000034,-350.48183566442117,193.12343664337098
55.51000000000003,-353.1512887064231,189.7163880965414
56.12000000000004,-355.779237681105,186.28536303918747
56.73000000000004,-358.36540618136763,182.83080005285066
57.34000000000004,-360.90952536100605,179.35314176771098
57.95000000000004,-363.4113339947577,175.85283473669742
58.56000000000004,-365.87057853709763,172.33032930246864
59.17000000000004,-368.2870131794198,168.78607945730874
59.78000000000004,-370.66039990523404,165.2205426960005
60.390000000000036,-372.9905085429979,161.63417986176918
61.00000000000004,-375.27711681619166,158.0274549854098
61.61000000000004,-377.5200103902404,154.40083511773815
62.22000000000005,-379.71898291587854,150.75479015552955
62.83000000000005,-381.8738360685544,147.0897926611392
63.44000000000005,-383.9843795834624,143.40631767601667
64.05000000000005,-386.0504312858015,139.70484252836184
64.66000000000005,-388.07181711585207,135.98584663518784
65.27000000000005,-390.0483711484731,132.24981129908878
65.88000000000005,-391.97993560662593,128.49721950003072
66.49000000000005,-393.8663608685424,124.7285556825163
67.10000000000005,-395.7075054681609,120.94430553849165
67.71000000000005,-397.50323608847043,117.14495578639436
