凸轮转角,凸轮x,凸轮y
0.0,0.0,120.0
0.6100000000000001,-1.3040821021179148,119.99303692274223
1.2200000000000002,-2.66096271459734,119.97153613887006
1.83,-4.0701776789129545,119.9346667816563
2.4400000000000004,-5.531054170827979,119.88171703192485
3.0500000000000003,-7.042714162716639,119.81209707854127
3.6600000000000006,-8.604077753971069,119.72534002649238
4.2700000000000005,-10.213866442989499,119.6211008186435
4.880000000000001,-11.870606460436303,119.49915325520573
5.49,-13.5726323227887,119.35938521412687
6.1,-15.318090795840167,119.20179219662191
6.71,-17.104945478200783,119.02646934511326
7.319999999999999,-18.930982223572105,118.83360210574101
7.929999999999999,-20.793815616708013,118.62345573367796
8.54,-22.690896701018534,118.39636386565206
9.149999999999999,-24.61952212584415,118.15271640887735
9.760000000000002,-26.57684483931922,117.8929470172845
10.370000000000001,-28.559886399985594,117.6175204426537
10.980000000000002,-30.56555091917643,117.32692005814266
11.590000000000002,-32.59064057959606,117.02163585315137
12.200000000000003,-34.631872606942686,116.70215319024368
12.810000000000002,-36.68589750465747,116.36894259629375
13.420000000000003,-38.74931830082185,116.02245083113066
14.030000000000003,-40.81871050455108,115.66309343846271
14.640000000000006,-42.89064243014646,115.29124893719809
15.250000000000004,-44.961695523223945,114.9072547585094
15.860000000000005,-47.028956845787604,114.51135839500122
16.470000000000006,-49.09143873807364,114.10358893670441
17.080000000000005,-51.14864190378539,113.68391786725498
17.690000000000005,-53.20008035962229,113.25230898150302
18.300000000000004,-55.24528223096851,112.8087187858168
18.910000000000007,-57.28379044137281,112.3530969332307
19.520000000000007,-59.315163293131796,111.88538668799666
20.130000000000006,-61.338974937581106,111.40552541406979
20.740000000000013,-63.35481573495207,110.91344508212386
21.350000000000012,-65.36229250484304,110.40907278984074
21.96000000000001,-67.36102866947105,109.89233129044216
22.57000000000001,-69.3506642928919,109.36313952472439
23.180000000000014,-71.33085602029917,108.82141315220024
23.790000000000013,-73.30127692232242,108.26706507734451
24.400000000000013,-75.26161624993941,107.7000059673613
25.010000000000012,-77.21157910619256,107.12014475833413
25.620000000000015,-79.15088604135784,106.5273891470779
26.230000000000015,-81.07927257855579,105.92164606646475
26.840000000000014,-82.99648867702535,105.30282214244748
27.450000000000014,-84.90229814040673,104.6708241314342
28.060000000000016,-86.79647797740927,104.02555933708169
28.670000000000016,-88.67881772218081,103.36693600595547
29.280000000000015,-90.54911872155745,102.69486370185703
29.890000000000015,-92.40719339616597,102.00925365893421
30.500000000000018,-94.2528644820863,101.31001911397007
31.110000000000017,-96.08596425946737,100.59707561848471
31.720000000000017,-97.906333774137,99.87034133148951
32.33000000000002,-99.71382205786304,99.12973729389539
32.94000000000002,-101.50828535252029,98.37518768570715
33.55000000000002,-103.28958634299805,97.6066200672293
34.16000000000002,-105.05759340326145,96.82396560557117
34.77000000000002,-106.81217985955354,96.02715928777147
35.38000000000002,-108.55322327430795,95.2161401218698
35.990000000000016,-110.2806047539321,94.39085132723298
36.60000000000002,-111.99420828322569,93.55124051540805
37.21000000000002,-113.693920088822,92.69725986271698
37.82000000000002,-115.37962803367898,91.82886627573801
38.43000000000002,-117.05122104431022,90.94602155073473
39.04000000000002,-118.70858857212926,90.04869252800442
39.65000000000002,-120.35162008998795,89.13685124201578
40.26000000000002,-121.98020462471912,88.21047506810322
40.87000000000002,-123.59423032624761,87.26954686637802
41.480000000000025,-125.19358407360741,86.31405512340879
42.090000000000025,-126.77815111800196,85.34399409211473
42.700000000000024,-128.34781476286025,84.35936393021059
43.31000000000003,-129.90245608068102,83.36017083743755
43.92000000000003,-131.44195366631183,82.34642719171522
44.53000000000003,-132.96618342618484,81.31815168425332
45.14000000000003,-134.47501840291886,80.27536945357221
45.75000000000003,-135.9683286346028,79.21811221829559
46.360000000000035,-137.4459810479918,78.14641840849843
46.970000000000034,-138.90783938477685,77.060333295321
47.580000000000034,-140.35376416002913,75.95990911848962
48.19000000000003,-141.7836126518693,74.8452052113256
48.80000000000003,-143.19723892136946,73.7162881227658
49.41000000000003,-144.5944938616614,72.57323173586875
50.02000000000003,-145.97522527519533,71.41611738223602
50.63000000000003,-147.3392779780699,70.2450339517398
51.24000000000004,-148.68649393033607,69.06007799691332
51.85000000000004,-150.01671239116087,67.86135383133308
52.460000000000036,-151.32977009772583,66.648973621298
53.070000000000036,-152.62550146672405,65.42305747009196
53.680000000000035,-153.90373881731196,64.183733494102
54.290000000000035,-155.1643126143639,62.93113789005399
54.900000000000034,-156.4070517308726,61.66541499262293
55.51000000000003,-157.63178372833073,60.38671732167178
56.12000000000004,-158.8383351539242,59.095205618375445
56.73000000000004,-160.02653185336135,57.79104886949244
57.34000000000004,-161.1961992981542,56.47442431905456
57.95000000000004,-162.34716292616216,55.145517466759216
58.56000000000004,-163.47924849419917,53.80452205236284
59.17000000000004,-164.5922824414967,52.45164002539556
59.78000000000004,-165.68609226280466,51.087081499536524
60.390000000000036,-166.76050688989991,49.71106469101774
61.00000000000004,-167.8153570802632,48.32381584045119
61.61000000000004,-168.8504758116673,46.9255691175066
62.22000000000005,-169.86569868140944,45.51656650790207
62.83000000000005,-170.86086430890305,44.09705768220846
63.44000000000005,-171.83581474033014,42.66729984600954
64.05000000000005,-172.79039585403825,41.22755757100536
64.66000000000005,-173.7244577653496,39.77810260669369
65.27000000000005,-174.63785522943346,38.31921367231725
65.88000000000005,-175.53044804087614,36.851176228818154
66.49000000000005,-176.40210142856603,35.37428223060125
67.10000000000005,-177.25268644449585,33.88882985696843
67.71000000000005,-178.08208034506924,32.39512322315366
